1428340459,6054075,6308751,611620,1392508,l,300,0,,
1428340469,6054076,6308751,611620,1392508,l,290,0,,
1428340479,6054076,6308751,611620,1392508,l,290,0,,
1428340489,6054077,6308751,611620,1392508,l,290,0,,
1428340499,6054078,6308751,611620,1392508,l,290,0,,
1428340509,6054079,6308751,611620,1392508,l,300,0,,
1428340519,6054080,6308751,611620,1392508,l,290,0,,
1428340529,6054081,6308751,611620,1392508,l,300,0,,
1428340539,6054081,6308751,611620,1392508,l,290,0,,
1428340549,6054082,6308751,611620,1392508,l,340,0,,
1428340559,6054083,6308751,611620,1392508,l,340,0,,
1428340569,6054084,6308751,611620,1392508,l,340,0,,
1428340579,6054085,6308751,611620,1392508,l,340,0,,
1428340589,6054086,6308751,611620,1392508,l,340,0,,
1428340599,6054087,6308751,611620,1392508,l,340,0,,
1428340609,6054088,6308751,611620,1392508,l,340,0,,
1428340619,6054089,6308751,611620,1392508,l,340,0,,
1428340629,6054090,6308751,611620,1392508,l,340,0,,
1428340639,6054091,6308751,611620,1392508,l,340,0,,
1428340649,6054092,6308751,611620,1392508,l,330,0,,
1428340659,6054093,6308751,611620,1392508,l,330,0,,
1428340669,6054094,6308751,611620,1392508,l,340,0,,
1428340679,6054095,6308751,611620,1392508,l,340,0,,
1428340689,6054095,6308751,611620,1392508,l,110,0,,
1428340699,6054096,6308751,611620,1392508,l,100,0,,
1428340709,6054096,6308751,611620,1392508,l,100,0,,
1428340719,6054096,6308751,611620,1392508,l,100,0,,
1428340729,6054097,6308751,611620,1392508,l,100,0,,
1428340739,6054097,6308751,611620,1392508,l,100,0,,
1428340749,6054097,6308751,611620,1392508,l,100,0,,
1428340759,6054098,6308751,611620,1392508,l,100,0,,
1428340769,6054098,6308751,611620,1392508,l,100,0,,
1428340779,6054098,6308751,611620,1392508,l,100,0,,
1428340789,6054098,6308751,611620,1392508,l,100,0,,
1428340799,6054099,6308751,611620,1392508,l,100,0,,
1428340809,6054099,6308751,611620,1392508,l,90,0,,
1428340819,6054099,6308751,611620,1392508,l,90,0,,
1428340829,6054100,6308751,611620,1392508,l,90,0,,
1428340839,6054100,6308751,611620,1392508,l,100,0,,
1428340849,6054100,6308751,611620,1392508,l,100,0,,
1428340859,6054100,6308751,611620,1392508,l,100,0,,
1428340869,6054101,6308751,611620,1392508,l,0,0,,
1428340879,6054101,6308751,611620,1392508,l,90,0,,
1428340889,6054101,6308751,611620,1392508,l,90,0,,
1428340899,6054101,6308751,611620,1392508,l,90,0,,
1428340909,6054102,6308751,611620,1392508,l,90,0,,
1428340919,6054102,6308751,611620,1392508,l,90,0,,
1428340929,6054102,6308751,611620,1392508,l,90,0,,
1428340939,6054102,6308751,611620,1392508,l,80,0,,
1428340949,6054103,6308751,611620,1392508,l,90,0,,
1428340959,6054103,6308751,611620,1392508,l,80,0,,
1428340969,6054103,6308751,611620,1392508,l,80,0,,
1428340979,6054103,6308751,611620,1392508,l,80,0,,
1428340989,6054104,6308751,611620,1392508,l,80,0,,
1428340999,6054104,6308751,611620,1392508,l,80,0,,
